,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn,MonthlyCharges,RiskScore,Engagement
21786,46,0,18,15,4,2,1,1,904,9,0,904.0,6,0.7894736842105263
21787,65,1,20,19,10,16,2,1,524,12,0,524.0,26,0.9047619047619048
21788,29,1,58,7,5,17,1,3,920,13,1,306.67,22,0.11864406779661017
21789,31,1,35,25,4,21,2,3,413,18,0,137.67,25,0.6944444444444444
21790,40,0,15,5,2,4,3,1,891,29,0,891.0,6,0.3125
21791,49,0,57,5,2,12,1,1,771,27,0,771.0,14,0.08620689655172414
21792,44,0,59,1,3,29,1,3,281,29,1,93.67,32,0.016666666666666666
21793,36,1,7,8,9,20,3,3,248,26,0,82.67,29,1.0
21794,42,0,16,2,5,19,3,3,812,3,0,270.67,24,0.11764705882352941
21795,45,1,50,22,10,22,1,1,832,13,1,832.0,32,0.43137254901960786
21796,62,0,17,4,10,19,3,3,109,27,1,36.33,29,0.2222222222222222
21797,56,1,53,28,7,21,1,1,586,7,1,586.0,28,0.5185185185185185
21798,51,1,52,28,8,18,2,1,707,26,1,707.0,26,0.5283018867924528
21799,34,1,20,5,4,9,1,1,340,14,0,340.0,13,0.23809523809523808
21800,18,1,58,4,2,3,3,3,345,13,0,115.0,5,0.06779661016949153
21801,37,1,17,17,4,21,2,3,833,12,0,277.67,25,0.9444444444444444
21802,48,0,44,6,8,28,1,3,484,8,1,161.33,36,0.13333333333333333
21803,36,1,4,12,3,25,1,3,182,19,0,60.67,28,2.4
21804,31,1,3,2,0,27,2,3,778,14,0,259.33,27,0.5
21805,51,0,25,29,10,14,3,12,139,11,0,11.58,24,1.1153846153846154
21806,57,1,53,24,2,18,3,3,800,16,0,266.67,20,0.4444444444444444
21807,39,1,18,7,1,16,2,3,420,10,0,140.0,17,0.3684210526315789
21808,35,1,48,18,1,22,3,1,383,13,0,383.0,23,0.3673469387755102
21809,34,1,58,23,7,28,2,1,573,5,1,573.0,35,0.3898305084745763
21810,57,1,24,22,1,16,3,1,531,11,0,531.0,17,0.88
21811,42,0,8,30,5,7,3,3,397,4,0,132.33,12,3.3333333333333335
21812,63,0,23,13,10,17,1,12,882,22,0,73.5,27,0.5416666666666666
21813,31,0,20,7,6,16,3,1,885,17,0,885.0,22,0.3333333333333333
21814,60,1,54,10,8,16,1,12,915,2,1,76.25,24,0.18181818181818182
21815,43,0,54,21,9,20,1,1,959,7,1,959.0,29,0.38181818181818183
21816,60,0,24,21,2,15,2,12,424,18,0,35.33,17,0.84
21817,61,0,7,6,1,12,3,3,170,4,0,56.67,13,0.75
21818,25,0,18,20,8,13,1,12,762,4,0,63.5,21,1.0526315789473684
21819,50,0,33,28,5,5,1,3,626,16,0,208.67,10,0.8235294117647058
21820,37,1,34,16,0,12,3,1,627,7,0,627.0,12,0.45714285714285713
21821,38,1,3,19,6,7,2,1,538,5,0,538.0,13,4.75
21822,21,0,4,25,3,19,1,12,113,15,0,9.42,22,5.0
21823,63,0,26,12,4,3,3,3,668,19,0,222.67,7,0.4444444444444444
21824,38,0,43,9,5,2,2,1,222,3,0,222.0,7,0.20454545454545456
21825,51,0,49,27,6,4,2,1,665,25,0,665.0,10,0.54
21826,62,1,57,26,9,28,3,12,977,23,1,81.42,37,0.4482758620689655
21827,38,1,51,26,1,24,3,3,316,8,0,105.33,25,0.5
21828,54,0,19,27,0,29,3,12,139,18,1,11.58,29,1.35
21829,21,1,46,26,2,7,2,12,492,15,0,41.0,9,0.5531914893617021
21830,36,0,26,2,0,22,3,1,841,18,1,841.0,22,0.07407407407407407
21831,31,0,33,14,2,8,1,12,421,1,0,35.08,10,0.4117647058823529
21832,63,1,59,23,1,1,1,1,707,5,0,707.0,2,0.38333333333333336
21833,51,0,36,13,5,4,2,12,395,10,0,32.92,9,0.35135135135135137
21834,29,1,43,19,4,10,2,3,139,11,0,46.33,14,0.4318181818181818
21835,54,1,28,26,0,12,3,1,272,24,0,272.0,12,0.896551724137931
21836,18,0,54,5,0,1,2,12,622,18,0,51.83,1,0.09090909090909091
21837,37,0,11,27,8,12,1,1,394,29,0,394.0,20,2.25
21838,35,1,6,5,0,3,1,3,278,15,0,92.67,3,0.7142857142857143
21839,44,0,16,4,1,19,1,3,115,2,0,38.33,20,0.23529411764705882
21840,35,1,51,29,4,17,2,1,874,2,0,874.0,21,0.5576923076923077
21841,43,1,52,14,8,0,1,1,208,23,0,208.0,8,0.2641509433962264
21842,43,1,36,23,2,1,3,12,173,28,0,14.42,3,0.6216216216216216
21843,65,0,42,23,7,21,1,12,300,6,1,25.0,28,0.5348837209302325
21844,39,0,6,9,1,12,1,3,462,24,0,154.0,13,1.2857142857142858
21845,58,1,19,13,3,2,1,12,567,12,0,47.25,5,0.65
21846,27,1,51,23,5,3,2,1,651,5,0,651.0,8,0.4423076923076923
21847,42,1,36,15,2,10,3,12,513,19,0,42.75,12,0.40540540540540543
21848,65,0,30,26,6,27,1,12,416,10,1,34.67,33,0.8387096774193549
21849,56,1,52,13,0,9,3,3,135,22,0,45.0,9,0.24528301886792453
21850,24,0,8,30,1,22,3,3,525,25,0,175.0,23,3.3333333333333335
21851,47,1,27,9,10,7,1,3,515,8,0,171.67,17,0.32142857142857145
21852,64,1,9,18,2,12,3,3,818,5,0,272.67,14,1.8
21853,48,0,29,13,5,10,2,3,654,26,0,218.0,15,0.43333333333333335
21854,20,1,5,20,2,17,2,12,482,3,0,40.17,19,3.3333333333333335
21855,37,0,11,17,4,6,2,3,276,15,0,92.0,10,1.4166666666666667
21856,19,0,19,7,10,13,1,1,641,21,0,641.0,23,0.35
21857,54,1,35,14,8,16,3,3,163,24,1,54.33,24,0.3888888888888889
21858,51,1,21,9,4,6,1,12,988,27,0,82.33,10,0.4090909090909091
21859,23,0,23,7,6,13,2,1,947,13,0,947.0,19,0.2916666666666667
21860,38,0,47,5,10,11,3,12,191,18,0,15.92,21,0.10416666666666667
21861,37,1,42,28,2,0,3,1,940,22,0,940.0,2,0.6511627906976745
21862,34,1,57,6,10,15,3,3,300,9,0,100.0,25,0.10344827586206896
21863,23,0,34,29,2,15,2,3,973,7,0,324.33,17,0.8285714285714286
21864,37,1,21,11,0,13,1,1,307,12,0,307.0,13,0.5
21865,48,0,48,16,4,7,2,3,103,9,0,34.33,11,0.32653061224489793
21866,28,0,36,1,6,9,1,3,161,3,0,53.67,15,0.02702702702702703
21867,57,0,33,11,5,11,1,1,626,14,0,626.0,16,0.3235294117647059
21868,63,0,13,12,6,3,1,1,578,7,0,578.0,9,0.8571428571428571
21869,63,1,29,1,5,5,3,1,876,14,1,876.0,10,0.03333333333333333
21870,57,0,19,21,0,3,2,1,510,21,0,510.0,3,1.05
21871,64,1,56,29,7,5,1,1,840,23,0,840.0,12,0.5087719298245614
21872,28,1,7,19,1,2,1,1,352,17,0,352.0,3,2.375
21873,43,0,9,28,6,10,3,3,534,14,0,178.0,16,2.8
21874,50,0,28,17,2,17,1,3,757,2,0,252.33,19,0.5862068965517241
21875,19,1,50,10,6,7,2,3,688,16,0,229.33,13,0.19607843137254902
21876,26,0,45,29,5,20,1,3,836,16,1,278.67,25,0.6304347826086957
21877,46,0,49,13,0,7,1,3,698,23,0,232.67,7,0.26
21878,45,1,51,17,3,15,1,1,293,5,0,293.0,18,0.3269230769230769
21879,26,1,46,28,4,3,2,3,806,27,0,268.67,7,0.5957446808510638
21880,43,0,37,13,4,12,1,12,808,29,0,67.33,16,0.34210526315789475
21881,35,0,45,9,2,28,2,3,735,22,0,245.0,30,0.1956521739130435
21882,30,1,22,29,2,20,2,3,156,29,0,52.0,22,1.2608695652173914
21883,27,0,18,20,7,27,1,3,715,25,0,238.33,34,1.0526315789473684
21884,64,0,43,24,6,24,3,3,780,24,1,260.0,30,0.5454545454545454
21885,20,0,25,11,6,13,3,3,194,19,0,64.67,19,0.4230769230769231
21886,20,1,3,6,0,4,2,3,442,10,0,147.33,4,1.5
21887,55,0,2,15,0,20,2,1,953,19,0,953.0,20,5.0
21888,46,0,41,4,7,1,3,1,451,3,0,451.0,8,0.09523809523809523
21889,61,1,58,5,3,5,3,12,101,4,0,8.42,8,0.0847457627118644
21890,52,0,2,19,6,11,3,1,133,10,0,133.0,17,6.333333333333333
21891,42,1,58,26,0,30,1,3,943,2,0,314.33,30,0.4406779661016949
21892,35,1,14,18,4,29,1,12,794,10,0,66.17,33,1.2
21893,46,1,28,5,7,2,1,1,311,3,0,311.0,9,0.1724137931034483
21894,40,0,55,12,4,27,3,12,729,27,0,60.75,31,0.21428571428571427
21895,49,1,7,10,2,19,2,1,959,24,0,959.0,21,1.25
21896,48,1,31,30,2,8,3,12,467,29,0,38.92,10,0.9375
21897,32,0,48,30,4,11,2,12,665,14,0,55.42,15,0.6122448979591837
21898,24,1,39,8,0,5,1,3,450,21,0,150.0,5,0.2
21899,40,0,16,12,9,9,2,3,660,25,0,220.0,18,0.7058823529411765
21900,49,1,19,2,6,13,3,1,242,15,0,242.0,19,0.1
21901,60,1,22,11,8,14,3,3,124,21,0,41.33,22,0.4782608695652174
21902,40,0,59,26,9,25,1,12,148,19,1,12.33,34,0.43333333333333335
21903,22,1,9,25,0,6,3,3,376,13,0,125.33,6,2.5
21904,50,0,6,19,9,12,1,3,141,5,0,47.0,21,2.7142857142857144
21905,27,1,58,7,6,7,2,1,950,12,0,950.0,13,0.11864406779661017
21906,24,1,57,29,10,28,1,3,690,19,1,230.0,38,0.5
21907,33,0,5,30,1,13,3,1,124,27,0,124.0,14,5.0
21908,47,1,18,27,8,14,3,1,612,22,0,612.0,22,1.4210526315789473
21909,25,0,14,9,5,8,3,3,354,29,0,118.0,13,0.6
21910,32,0,16,10,5,15,3,1,681,2,0,681.0,20,0.5882352941176471
21911,56,0,11,1,10,19,3,3,749,11,1,249.67,29,0.08333333333333333
21912,59,0,23,10,7,2,3,12,547,29,0,45.58,9,0.4166666666666667
21913,44,0,28,1,6,25,3,1,222,10,1,222.0,31,0.034482758620689655
21914,20,1,45,10,0,19,3,12,606,20,0,50.5,19,0.21739130434782608
21915,22,0,14,17,8,10,3,1,470,30,0,470.0,18,1.1333333333333333
21916,55,0,12,13,4,1,2,12,447,30,0,37.25,5,1.0
21917,63,0,15,5,7,16,1,3,137,1,1,45.67,23,0.3125
21918,25,0,1,8,0,6,2,1,212,10,0,212.0,6,4.0
21919,52,1,1,12,6,12,2,1,893,19,0,893.0,18,6.0
21920,35,0,43,24,5,20,2,3,908,9,1,302.67,25,0.5454545454545454
21921,57,1,8,23,9,3,1,3,291,29,0,97.0,12,2.5555555555555554
21922,23,0,39,28,7,27,2,12,987,3,1,82.25,34,0.7
21923,35,0,12,12,0,9,3,3,848,27,0,282.67,9,0.9230769230769231
21924,59,0,4,8,8,21,3,12,519,29,0,43.25,29,1.6
21925,19,1,7,4,7,17,2,1,478,1,0,478.0,24,0.5
21926,43,1,54,7,3,27,1,3,619,17,0,206.33,30,0.12727272727272726
21927,57,1,32,11,5,11,1,3,662,30,0,220.67,16,0.3333333333333333
21928,55,1,18,19,7,8,3,3,569,17,0,189.67,15,1.0
21929,27,1,54,4,5,23,1,12,409,23,1,34.08,28,0.07272727272727272
21930,23,1,42,1,10,21,1,12,111,19,1,9.25,31,0.023255813953488372
21931,62,1,37,17,5,1,3,3,929,16,0,309.67,6,0.4473684210526316
21932,30,1,58,28,10,4,3,1,475,1,0,475.0,14,0.4745762711864407
21933,32,0,3,27,3,8,2,12,165,20,0,13.75,11,6.75
21934,21,1,55,11,4,26,3,3,915,12,0,305.0,30,0.19642857142857142
21935,47,1,37,1,6,15,1,1,764,30,0,764.0,21,0.02631578947368421
21936,26,0,23,23,0,11,3,1,600,13,0,600.0,11,0.9583333333333334
21937,41,0,28,8,6,0,3,3,642,7,0,214.0,6,0.27586206896551724
21938,63,0,33,9,0,18,2,12,152,11,0,12.67,18,0.2647058823529412
21939,42,1,46,28,9,26,2,3,614,30,1,204.67,35,0.5957446808510638
21940,27,0,59,27,4,26,3,12,848,19,0,70.67,30,0.45
21941,37,0,43,19,9,11,2,3,710,24,0,236.67,20,0.4318181818181818
21942,29,0,32,22,8,18,3,12,522,11,1,43.5,26,0.6666666666666666
21943,37,1,47,20,7,29,1,1,146,24,1,146.0,36,0.4166666666666667
21944,32,1,10,27,2,25,1,3,322,12,0,107.33,27,2.4545454545454546
21945,45,1,1,10,0,3,3,12,118,13,0,9.83,3,5.0
21946,34,0,55,22,9,17,1,1,583,26,1,583.0,26,0.39285714285714285
21947,49,1,14,3,3,17,3,12,265,23,0,22.08,20,0.2
21948,20,0,21,17,5,10,3,12,930,13,0,77.5,15,0.7727272727272727
21949,25,0,47,25,8,19,1,12,790,2,1,65.83,27,0.5208333333333334
21950,27,1,18,25,4,10,3,3,896,6,0,298.67,14,1.3157894736842106
21951,29,1,13,9,8,25,3,3,147,26,0,49.0,33,0.6428571428571429
21952,24,0,26,11,2,13,1,1,472,30,0,472.0,15,0.4074074074074074
21953,39,1,60,6,6,13,1,12,210,29,0,17.5,19,0.09836065573770492
21954,36,1,23,26,7,23,2,12,948,6,0,79.0,30,1.0833333333333333
21955,31,1,10,7,5,8,3,12,812,27,0,67.67,13,0.6363636363636364
21956,29,0,36,23,1,20,3,3,791,2,0,263.67,21,0.6216216216216216
21957,30,1,11,25,4,9,3,3,943,26,0,314.33,13,2.0833333333333335
21958,20,1,48,27,4,28,3,12,811,15,0,67.58,32,0.5510204081632653
21959,55,1,39,28,3,0,1,12,438,17,0,36.5,3,0.7
21960,25,0,44,19,1,16,1,1,376,7,0,376.0,17,0.4222222222222222
21961,23,1,2,18,7,15,2,12,303,20,0,25.25,22,6.0
21962,44,0,2,15,8,11,3,1,786,21,0,786.0,19,5.0
21963,61,0,35,29,4,6,3,12,642,7,0,53.5,10,0.8055555555555556
21964,27,1,51,19,1,28,2,1,892,10,0,892.0,29,0.36538461538461536
21965,18,0,26,27,4,12,1,12,567,21,0,47.25,16,1.0
21966,36,0,15,20,0,13,1,3,709,17,0,236.33,13,1.25
21967,39,1,46,16,10,4,2,12,149,6,0,12.42,14,0.3404255319148936
21968,52,0,46,27,8,29,2,1,596,4,1,596.0,37,0.574468085106383
21969,43,0,52,22,1,7,2,3,180,12,0,60.0,8,0.41509433962264153
21970,18,1,43,26,3,13,1,12,788,30,0,65.67,16,0.5909090909090909
21971,26,1,38,16,4,6,1,1,886,26,0,886.0,10,0.41025641025641024
21972,48,1,21,21,8,5,3,3,855,19,0,285.0,13,0.9545454545454546
21973,39,1,21,24,1,2,1,12,562,20,0,46.83,3,1.0909090909090908
21974,20,0,16,3,7,22,1,3,883,5,0,294.33,29,0.17647058823529413
21975,42,0,15,21,2,12,2,1,801,15,0,801.0,14,1.3125
21976,41,1,46,11,9,16,2,1,799,18,1,799.0,25,0.23404255319148937
21977,19,1,3,7,4,2,1,3,376,22,0,125.33,6,1.75
21978,20,0,49,22,6,18,3,3,758,3,1,252.67,24,0.44
21979,19,1,14,15,7,30,3,3,768,11,0,256.0,37,1.0
21980,19,0,60,30,5,2,1,3,694,29,0,231.33,7,0.4918032786885246
21981,62,0,26,30,7,7,3,12,354,30,0,29.5,14,1.1111111111111112
21982,64,1,30,28,2,15,2,3,784,3,0,261.33,17,0.9032258064516129
21983,60,1,19,28,1,25,1,12,601,8,0,50.08,26,1.4
21984,31,1,47,5,1,25,3,1,784,25,0,784.0,26,0.10416666666666667
21985,32,0,55,16,4,22,2,3,468,17,1,156.0,26,0.2857142857142857
21986,63,1,10,3,2,5,3,12,354,7,0,29.5,7,0.2727272727272727
21987,51,1,6,1,0,22,3,12,529,25,1,44.08,22,0.14285714285714285
21988,25,1,35,12,7,0,3,12,153,10,0,12.75,7,0.3333333333333333
21989,43,1,24,21,6,14,2,12,532,15,0,44.33,20,0.84
21990,57,1,13,29,2,26,1,1,441,3,0,441.0,28,2.0714285714285716
21991,46,0,8,20,10,2,2,1,681,16,0,681.0,12,2.2222222222222223
21992,61,1,41,14,9,11,3,3,319,2,0,106.33,20,0.3333333333333333
21993,26,1,40,25,2,20,2,12,725,30,0,60.42,22,0.6097560975609756
21994,39,0,19,26,7,6,3,1,310,16,0,310.0,13,1.3
21995,18,1,14,2,7,22,3,12,923,16,0,76.92,29,0.13333333333333333
21996,47,1,32,5,3,7,3,12,538,2,0,44.83,10,0.15151515151515152
21997,51,1,18,22,8,15,3,12,562,22,0,46.83,23,1.1578947368421053
21998,37,1,14,9,6,24,1,12,599,29,0,49.92,30,0.6
21999,38,1,16,5,1,12,1,12,137,26,0,11.42,13,0.29411764705882354
22000,19,0,31,11,0,20,2,3,493,8,0,164.33,20,0.34375
22001,60,0,32,11,0,10,1,12,647,23,0,53.92,10,0.3333333333333333
22002,49,0,36,4,1,7,3,12,565,19,0,47.08,8,0.10810810810810811
22003,29,0,46,28,0,19,1,1,205,1,0,205.0,19,0.5957446808510638
22004,30,0,45,4,2,9,3,3,459,25,0,153.0,11,0.08695652173913043
22005,64,0,59,27,4,1,2,1,987,13,0,987.0,5,0.45
22006,30,0,13,18,9,19,1,12,868,12,0,72.33,28,1.2857142857142858
22007,45,0,53,9,6,23,3,12,969,30,1,80.75,29,0.16666666666666666
22008,57,0,31,1,0,24,1,12,942,16,0,78.5,24,0.03125
22009,44,0,30,20,3,12,1,1,388,18,0,388.0,15,0.6451612903225806
22010,53,0,51,17,0,12,2,12,739,3,0,61.58,12,0.3269230769230769
22011,50,0,39,7,9,26,1,3,120,1,1,40.0,35,0.175
22012,38,1,8,11,6,18,1,1,905,1,0,905.0,24,1.2222222222222223
22013,24,1,27,7,3,18,1,12,551,8,0,45.92,21,0.25
22014,21,0,29,21,2,20,2,3,790,14,0,263.33,22,0.7
22015,53,1,18,5,0,12,3,1,975,27,0,975.0,12,0.2631578947368421
22016,34,1,56,8,3,22,2,12,151,20,0,12.58,25,0.14035087719298245
22017,25,0,37,25,8,25,3,12,276,4,1,23.0,33,0.6578947368421053
22018,63,1,55,11,5,9,2,12,516,14,0,43.0,14,0.19642857142857142
22019,31,1,31,29,3,0,2,3,285,6,0,95.0,3,0.90625
22020,51,1,11,10,5,0,2,3,428,9,0,142.67,5,0.8333333333333334
22021,35,0,33,23,6,7,3,1,256,1,0,256.0,13,0.6764705882352942
22022,44,0,54,18,5,15,1,1,199,26,0,199.0,20,0.32727272727272727
22023,65,0,39,13,2,12,1,3,873,6,0,291.0,14,0.325
22024,55,0,50,19,7,25,3,12,889,12,1,74.08,32,0.37254901960784315
22025,55,1,10,15,0,18,3,1,679,1,0,679.0,18,1.3636363636363635
22026,22,0,53,30,1,23,2,12,956,1,0,79.67,24,0.5555555555555556
22027,41,1,56,14,4,7,3,1,708,16,0,708.0,11,0.24561403508771928
22028,30,1,8,5,1,21,1,1,519,13,0,519.0,22,0.5555555555555556
22029,50,0,32,21,7,17,3,12,346,25,1,28.83,24,0.6363636363636364
22030,39,0,41,1,9,28,3,3,343,5,1,114.33,37,0.023809523809523808
22031,48,0,20,12,4,12,2,1,263,18,0,263.0,16,0.5714285714285714
22032,42,0,32,5,5,26,2,3,538,26,1,179.33,31,0.15151515151515152
22033,63,0,14,1,3,26,1,3,440,17,1,146.67,29,0.06666666666666667
22034,36,0,39,27,0,20,2,12,861,12,0,71.75,20,0.675
22035,59,0,58,18,6,26,3,3,307,4,1,102.33,32,0.3050847457627119
22036,61,1,3,21,6,24,1,12,568,29,0,47.33,30,5.25
22037,23,0,58,13,6,13,2,12,555,16,0,46.25,19,0.22033898305084745
22038,29,1,38,20,10,4,1,1,581,16,0,581.0,14,0.5128205128205128
22039,26,0,60,13,3,28,3,12,518,25,0,43.17,31,0.21311475409836064
22040,48,1,4,8,2,16,3,3,426,1,0,142.0,18,1.6
22041,20,0,21,25,9,2,1,1,176,28,0,176.0,11,1.1363636363636365
22042,43,0,18,25,1,12,2,1,405,10,0,405.0,13,1.3157894736842106
22043,35,1,51,23,4,12,3,12,202,18,0,16.83,16,0.4423076923076923
22044,63,1,2,17,6,19,3,12,725,30,0,60.42,25,5.666666666666667
22045,64,0,25,13,2,18,2,12,196,14,0,16.33,20,0.5
22046,51,1,58,27,4,12,3,1,517,5,0,517.0,16,0.4576271186440678
22047,53,1,8,16,8,6,1,1,433,27,0,433.0,14,1.7777777777777777
22048,24,0,3,11,9,14,3,3,153,14,0,51.0,23,2.75
22049,61,0,15,14,5,26,1,1,490,17,1,490.0,31,0.875
22050,39,0,11,29,6,20,2,12,513,1,0,42.75,26,2.4166666666666665
22051,47,1,23,14,4,8,2,12,966,27,0,80.5,12,0.5833333333333334
22052,44,1,20,4,10,24,1,3,481,6,0,160.33,34,0.19047619047619047
22053,23,1,11,2,1,28,1,12,902,14,1,75.17,29,0.16666666666666666
22054,50,1,59,26,6,7,1,1,831,11,0,831.0,13,0.43333333333333335
22055,43,1,2,13,4,22,2,3,114,19,0,38.0,26,4.333333333333333
22056,34,0,5,17,8,16,1,12,401,18,0,33.42,24,2.8333333333333335
22057,45,0,1,16,4,19,1,1,777,29,0,777.0,23,8.0
22058,42,1,43,24,8,2,1,12,981,5,0,81.75,10,0.5454545454545454
22059,39,1,53,19,1,27,3,3,820,14,0,273.33,28,0.35185185185185186
22060,21,0,3,14,8,26,3,1,450,18,1,450.0,34,3.5
22061,32,1,3,7,1,11,2,1,421,14,0,421.0,12,1.75
22062,57,0,3,30,8,14,2,1,352,16,0,352.0,22,7.5
22063,23,1,32,30,7,13,2,1,609,17,0,609.0,20,0.9090909090909091
22064,54,0,36,20,3,0,2,3,258,19,0,86.0,3,0.5405405405405406
22065,52,0,42,15,3,17,1,1,667,14,0,667.0,20,0.3488372093023256
22066,64,0,55,30,4,1,2,3,415,9,0,138.33,5,0.5357142857142857
22067,46,1,35,8,1,17,3,3,909,8,0,303.0,18,0.2222222222222222
22068,19,0,38,6,10,2,2,12,809,15,0,67.42,12,0.15384615384615385
22069,54,1,14,25,0,26,1,1,873,17,0,873.0,26,1.6666666666666667
22070,57,0,14,11,10,12,1,12,980,20,0,81.67,22,0.7333333333333333
22071,18,1,9,30,5,10,2,12,588,12,0,49.0,15,3.0
22072,28,0,45,17,7,26,2,1,822,2,1,822.0,33,0.3695652173913043
22073,53,1,30,24,10,9,1,12,365,5,0,30.42,19,0.7741935483870968
22074,64,0,41,18,1,28,2,1,179,20,1,179.0,29,0.42857142857142855
22075,28,0,50,23,3,18,3,3,283,10,0,94.33,21,0.45098039215686275
22076,21,1,53,25,10,8,2,3,557,21,0,185.67,18,0.46296296296296297
22077,34,0,47,9,7,15,2,3,727,24,0,242.33,22,0.1875
22078,34,0,32,29,5,0,3,12,496,19,0,41.33,5,0.8787878787878788
22079,57,1,24,19,1,25,3,1,752,14,0,752.0,26,0.76
22080,19,1,47,6,1,17,1,12,747,24,0,62.25,18,0.125
22081,24,0,13,17,10,20,3,3,658,9,0,219.33,30,1.2142857142857142
22082,20,1,16,4,7,10,1,12,425,20,0,35.42,17,0.23529411764705882
22083,47,1,34,17,6,22,1,1,154,25,1,154.0,28,0.4857142857142857
22084,30,1,55,6,8,27,1,1,394,14,1,394.0,35,0.10714285714285714
22085,44,1,26,16,9,20,1,12,807,27,1,67.25,29,0.5925925925925926
22086,36,1,9,14,6,6,2,1,946,26,0,946.0,12,1.4
22087,64,1,57,25,3,4,3,12,547,22,0,45.58,7,0.43103448275862066
22088,63,1,50,21,7,22,3,3,394,25,1,131.33,29,0.4117647058823529
22089,34,0,43,4,8,28,3,12,165,19,1,13.75,36,0.09090909090909091
22090,53,1,42,19,5,21,2,12,572,8,1,47.67,26,0.4418604651162791
22091,57,1,30,13,3,9,3,3,875,4,0,291.67,12,0.41935483870967744
22092,39,0,29,3,6,4,2,1,484,12,0,484.0,10,0.1
22093,35,0,23,25,10,9,2,3,604,11,0,201.33,19,1.0416666666666667
22094,35,1,32,5,7,9,3,3,418,17,0,139.33,16,0.15151515151515152
22095,53,1,34,10,3,18,3,3,355,12,0,118.33,21,0.2857142857142857
22096,57,0,24,22,7,8,1,1,295,28,0,295.0,15,0.88
22097,38,1,2,4,0,8,1,1,418,9,0,418.0,8,1.3333333333333333
22098,42,1,14,23,1,10,1,1,350,28,0,350.0,11,1.5333333333333334
22099,31,1,13,21,10,2,2,3,443,20,0,147.67,12,1.5
22100,31,1,29,16,2,18,3,1,641,28,0,641.0,20,0.5333333333333333
22101,46,0,38,23,9,7,3,1,866,12,0,866.0,16,0.5897435897435898
22102,21,1,50,17,6,17,1,3,280,16,1,93.33,23,0.3333333333333333
22103,36,1,6,18,2,3,1,12,497,12,0,41.42,5,2.5714285714285716
22104,64,0,13,25,8,12,3,1,659,11,0,659.0,20,1.7857142857142858
22105,58,1,55,4,10,22,2,12,117,12,1,9.75,32,0.07142857142857142
22106,56,0,2,3,2,13,2,12,885,28,0,73.75,15,1.0
22107,38,0,51,2,10,6,1,1,770,6,0,770.0,16,0.038461538461538464
22108,37,1,20,11,10,11,2,12,131,24,0,10.92,21,0.5238095238095238
22109,40,0,13,11,5,9,3,3,732,16,0,244.0,14,0.7857142857142857
22110,62,1,30,29,1,23,1,12,884,15,0,73.67,24,0.9354838709677419
22111,23,0,23,11,7,19,3,3,640,1,0,213.33,26,0.4583333333333333
22112,42,0,36,17,0,14,3,12,542,20,0,45.17,14,0.4594594594594595
22113,43,1,23,28,1,30,3,1,899,3,0,899.0,31,1.1666666666666667
22114,22,1,5,25,0,10,3,12,350,14,0,29.17,10,4.166666666666667
22115,55,1,1,8,8,8,3,3,651,8,0,217.0,16,4.0
22116,64,0,34,21,8,29,1,3,927,8,1,309.0,37,0.6
22117,19,1,16,29,1,3,1,12,167,8,0,13.92,4,1.7058823529411764
22118,62,0,22,16,10,25,3,12,736,1,0,61.33,35,0.6956521739130435
22119,57,1,8,1,5,4,1,3,137,11,1,45.67,9,0.1111111111111111
22120,21,1,10,3,1,4,3,12,156,16,0,13.0,5,0.2727272727272727
22121,44,1,41,23,6,23,2,3,780,15,1,260.0,29,0.5476190476190477
22122,22,0,35,9,8,20,1,1,179,17,1,179.0,28,0.25
22123,55,1,42,20,8,28,1,12,190,28,1,15.83,36,0.46511627906976744
22124,34,0,48,1,4,22,3,1,334,22,1,334.0,26,0.02040816326530612
22125,50,1,39,27,0,1,2,1,283,21,0,283.0,1,0.675
22126,46,0,49,4,8,23,2,1,254,28,1,254.0,31,0.08
22127,46,0,59,16,7,21,1,1,345,4,1,345.0,28,0.26666666666666666
22128,56,1,4,20,5,11,1,12,353,11,0,29.42,16,4.0
22129,30,1,32,27,7,28,1,12,794,5,1,66.17,35,0.8181818181818182
22130,42,1,16,5,6,4,1,3,981,3,0,327.0,10,0.29411764705882354
22131,50,0,42,22,6,0,1,12,971,21,0,80.92,6,0.5116279069767442
22132,21,1,7,5,4,24,1,12,984,27,0,82.0,28,0.625
22133,55,1,12,2,6,16,1,12,717,28,1,59.75,22,0.15384615384615385
22134,58,1,60,16,9,9,3,12,454,27,0,37.83,18,0.26229508196721313
22135,21,0,2,4,2,20,3,12,750,10,0,62.5,22,1.3333333333333333
22136,55,1,21,6,4,13,3,12,401,9,0,33.42,17,0.2727272727272727
22137,53,1,28,9,3,18,3,3,465,18,0,155.0,21,0.3103448275862069
22138,37,1,14,2,3,17,1,1,949,5,0,949.0,20,0.13333333333333333
22139,24,1,48,28,10,3,1,3,280,26,0,93.33,13,0.5714285714285714
22140,35,0,16,20,9,4,1,1,810,13,0,810.0,13,1.1764705882352942
22141,52,0,21,11,3,22,1,12,444,5,1,37.0,25,0.5
22142,63,0,12,9,7,7,1,12,167,21,0,13.92,14,0.6923076923076923
22143,58,0,38,8,2,9,3,1,265,8,0,265.0,11,0.20512820512820512
22144,22,1,56,22,2,18,1,1,558,13,0,558.0,20,0.38596491228070173
