,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn,MonthlyCharges
1530,65,1,22,30,5,22,2,12,189,20,0,15.75
1531,48,0,22,16,0,4,3,1,153,8,0,153.0
1532,40,1,35,11,8,16,3,12,191,26,1,15.916666666666666
1533,50,1,37,26,9,11,1,1,677,12,0,677.0
1534,56,1,20,7,4,10,1,1,155,20,0,155.0
1535,25,0,20,25,2,3,3,3,206,5,0,68.66666666666667
1536,48,0,51,10,5,13,2,1,809,24,0,809.0
1537,32,0,23,17,2,2,3,12,897,27,0,74.75
1538,50,0,44,25,9,14,3,12,570,18,0,47.5
1539,59,1,12,17,1,26,3,12,377,22,0,31.416666666666668
1540,24,1,55,13,7,18,3,3,177,13,1,59.0
1541,61,0,36,9,1,15,3,3,732,26,0,244.0
1542,36,0,17,16,5,10,3,3,440,23,0,146.66666666666666
1543,25,1,57,8,5,23,1,12,206,18,1,17.166666666666668
1544,23,0,31,21,5,24,2,3,152,7,1,50.666666666666664
1545,32,0,29,21,5,15,1,3,198,25,0,66.0
1546,23,0,1,28,0,4,3,3,634,13,0,211.33333333333334
1547,39,0,34,9,0,24,3,3,419,8,1,139.66666666666666
1548,38,0,44,18,4,8,3,3,496,28,0,165.33333333333334
1549,38,1,32,11,6,16,3,1,918,14,1,918.0
1550,38,1,12,12,4,7,3,12,645,27,0,53.75
1551,21,1,6,1,6,25,1,1,255,25,0,255.0
1552,45,0,29,21,7,12,3,12,232,13,0,19.333333333333332
1553,57,0,38,19,7,4,3,1,958,15,0,958.0
1554,40,1,20,7,2,29,3,3,842,6,0,280.6666666666667
1555,60,0,33,3,4,3,1,3,798,7,1,266.0
1556,30,0,2,28,1,26,1,3,364,18,1,121.33333333333333
1557,58,1,39,27,5,0,1,1,407,17,0,407.0
1558,48,0,48,15,8,22,3,1,863,6,1,863.0
1559,35,1,23,26,4,22,1,12,531,5,0,44.25
1560,53,0,7,7,6,9,1,1,299,15,0,299.0
1561,40,1,51,20,7,29,3,12,650,5,1,54.166666666666664
1562,35,1,16,1,5,23,1,1,975,7,0,975.0
1563,30,1,60,24,10,0,2,3,538,20,0,179.33333333333334
1564,49,0,38,7,8,14,2,12,944,6,0,78.66666666666667
1565,65,0,50,27,10,14,3,12,372,10,0,31.0
1566,38,0,40,29,4,5,1,12,595,4,0,49.583333333333336
1567,46,1,13,8,4,5,1,3,702,2,0,234.0
1568,60,0,16,25,10,29,1,1,875,9,1,875.0
1569,38,1,29,20,10,22,1,12,418,18,1,34.833333333333336
1570,30,1,24,22,3,29,1,1,495,5,0,495.0
1571,64,1,29,19,5,7,3,1,605,7,0,605.0
1572,20,0,6,27,10,29,3,3,518,6,0,172.66666666666666
1573,49,1,6,24,8,15,3,3,846,23,0,282.0
1574,20,1,2,20,5,16,2,1,658,12,0,658.0
1575,20,0,41,25,5,6,2,12,138,9,0,11.5
1576,39,0,42,10,5,13,3,3,687,4,0,229.0
1577,62,1,19,12,5,6,1,3,401,11,0,133.66666666666666
1578,54,1,32,13,0,0,2,3,206,21,0,68.66666666666667
1579,39,1,23,14,10,0,2,3,575,18,0,191.66666666666666
1580,42,1,3,15,9,26,3,12,817,22,0,68.08333333333333
1581,30,0,28,14,7,19,3,12,421,20,1,35.083333333333336
1582,54,1,59,5,9,22,2,3,382,25,1,127.33333333333333
1583,31,0,26,7,1,7,1,1,368,11,0,368.0
1584,54,0,50,13,9,7,1,3,959,18,0,319.6666666666667
1585,41,1,33,28,2,23,1,1,486,3,0,486.0
1586,59,1,25,14,9,25,3,12,476,17,1,39.666666666666664
1587,25,0,7,30,2,4,1,3,716,17,0,238.66666666666666
1588,65,0,8,18,7,18,2,12,587,18,0,48.916666666666664
1589,49,0,10,25,9,2,2,3,948,7,0,316.0
1590,61,0,26,7,6,25,1,3,878,10,1,292.6666666666667
1591,60,0,39,28,5,2,2,3,565,15,0,188.33333333333334
1592,19,1,15,23,3,4,2,3,890,3,0,296.6666666666667
1593,50,0,13,16,4,7,1,12,663,18,0,55.25
1594,38,1,31,21,2,10,2,12,874,28,0,72.83333333333333
1595,62,1,59,30,6,22,3,1,136,16,1,136.0
1596,40,0,7,26,5,11,3,12,174,23,0,14.5
1597,42,1,2,16,1,5,1,3,822,8,0,274.0
1598,54,1,3,18,10,11,2,1,731,7,0,731.0
1599,35,0,37,23,1,0,3,12,335,4,0,27.916666666666668
1600,62,1,25,13,9,13,1,12,491,18,0,40.916666666666664
1601,50,1,10,26,0,4,2,12,335,29,0,27.916666666666668
1602,35,0,37,27,4,16,1,3,545,15,0,181.66666666666666
1603,34,1,33,18,2,0,2,12,848,15,0,70.66666666666667
1604,44,0,31,21,6,20,1,1,593,19,1,593.0
1605,20,1,47,14,2,12,1,12,300,9,0,25.0
1606,36,1,3,21,5,9,3,3,882,30,0,294.0
1607,53,1,41,22,1,23,3,12,696,8,0,58.0
1608,26,1,38,10,2,29,3,3,143,16,0,47.666666666666664
1609,46,1,52,11,8,1,3,1,222,18,0,222.0
1610,57,0,26,19,8,5,3,1,702,6,0,702.0
1611,50,1,13,21,4,12,2,3,179,23,0,59.666666666666664
1612,48,0,52,5,7,28,3,1,696,1,1,696.0
1613,42,1,10,10,5,26,1,1,951,17,0,951.0
1614,35,1,24,15,7,25,2,3,141,29,1,47.0
1615,50,1,4,12,1,30,2,1,867,24,0,867.0
1616,37,1,50,16,5,23,3,12,358,14,1,29.833333333333332
1617,19,0,6,12,8,24,2,1,845,23,1,845.0
1618,31,1,44,13,10,22,1,1,554,14,1,554.0
1619,29,1,35,26,6,11,3,1,639,18,0,639.0
1620,58,1,35,27,2,28,2,12,373,10,0,31.083333333333332
1621,37,1,7,15,10,8,3,3,572,28,0,190.66666666666666
1622,59,1,41,15,9,4,3,3,812,8,0,270.6666666666667
1623,29,0,46,12,4,18,1,12,508,20,0,42.333333333333336
1624,61,0,40,6,6,2,3,12,308,22,0,25.666666666666668
1625,53,1,40,29,6,1,3,12,893,2,0,74.41666666666667
1626,60,0,40,19,8,3,1,3,841,19,0,280.3333333333333
1627,33,0,60,21,9,11,2,3,246,24,0,82.0
1628,19,0,12,8,4,2,3,12,739,11,0,61.583333333333336
1629,37,0,48,27,8,26,3,1,544,29,1,544.0
1630,43,0,43,25,3,25,2,1,387,2,1,387.0
1631,32,0,23,10,0,6,2,12,568,21,0,47.333333333333336
1632,29,1,33,29,9,8,3,3,508,12,0,169.33333333333334
1633,44,1,13,9,4,15,3,3,876,22,0,292.0
1634,55,0,24,3,1,5,2,12,729,4,0,60.75
1635,31,0,34,1,2,0,2,3,842,22,0,280.6666666666667
1636,55,1,26,2,4,15,1,3,993,27,1,331.0
1637,40,0,22,1,9,12,1,3,971,9,0,323.6666666666667
1638,38,1,24,3,5,15,2,1,190,6,0,190.0
1639,38,0,44,4,9,29,1,3,573,16,1,191.0
1640,62,1,27,20,9,19,3,1,252,5,1,252.0
1641,40,0,1,30,3,9,3,12,231,2,0,19.25
1642,49,0,7,18,0,25,2,1,534,20,1,534.0
1643,58,1,60,27,7,19,3,1,940,8,1,940.0
1644,42,0,4,24,10,0,2,12,956,22,0,79.66666666666667
1645,41,1,52,4,6,4,2,12,793,15,0,66.08333333333333
1646,35,1,24,10,10,6,2,1,141,3,0,141.0
1647,65,1,39,20,7,14,1,12,906,10,0,75.5
1648,53,0,19,25,10,9,2,12,394,16,0,32.833333333333336
1649,57,1,59,12,6,6,3,12,698,19,0,58.166666666666664
1650,62,0,46,20,10,13,1,3,832,19,0,277.3333333333333
1651,23,0,11,18,2,25,2,1,449,12,1,449.0
1652,43,1,51,28,8,13,1,3,218,15,0,72.66666666666667
1653,19,0,9,11,1,22,3,3,768,29,0,256.0
1654,38,1,14,11,9,21,3,12,265,2,0,22.083333333333332
1655,47,0,52,3,1,21,2,12,588,1,0,49.0
1656,53,1,40,1,2,29,2,3,275,2,0,91.66666666666667
1657,52,0,9,30,2,2,1,12,622,24,0,51.833333333333336
1658,22,1,51,3,0,23,3,12,903,1,0,75.25
1659,64,1,55,5,2,10,1,12,230,17,0,19.166666666666668
1660,23,1,55,18,10,22,3,1,287,18,1,287.0
1661,48,0,12,7,5,24,3,3,238,5,1,79.33333333333333
1662,57,0,58,30,2,11,2,1,783,7,0,783.0
1663,29,1,47,25,9,1,2,12,559,7,0,46.583333333333336
1664,27,1,14,13,0,30,2,12,793,27,0,66.08333333333333
1665,39,1,24,28,2,5,3,1,213,24,0,213.0
1666,62,0,50,14,9,29,3,12,668,3,1,55.666666666666664
1667,41,0,16,14,4,4,2,1,814,28,0,814.0
1668,32,0,35,29,2,19,3,1,328,6,0,328.0
1669,30,1,6,22,8,27,3,12,195,4,0,16.25
1670,19,1,1,9,6,29,3,3,118,17,0,39.333333333333336
1671,36,1,7,12,9,27,2,1,303,24,0,303.0
1672,49,0,33,19,3,10,3,3,979,3,0,326.3333333333333
1673,27,0,5,19,9,15,1,12,544,11,0,45.333333333333336
1674,43,0,40,21,10,5,2,3,386,27,0,128.66666666666666
1675,44,0,42,19,0,16,3,3,924,12,0,308.0
1676,43,1,12,4,7,16,2,12,308,25,0,25.666666666666668
1677,27,0,33,26,3,11,3,12,271,17,0,22.583333333333332
1678,33,0,1,14,0,30,2,1,194,15,1,194.0
1679,40,1,53,1,0,15,1,12,432,2,0,36.0
1680,64,1,54,8,2,15,2,3,933,2,0,311.0
1681,52,0,36,2,9,1,3,12,108,28,1,9.0
1682,65,0,40,17,5,15,3,1,130,25,0,130.0
1683,29,1,37,11,3,18,1,1,993,28,0,993.0
1684,25,0,21,18,0,14,2,1,257,30,0,257.0
1685,53,1,5,24,2,11,2,12,792,1,0,66.0
1686,33,0,24,1,7,4,2,3,306,12,0,102.0
1687,31,1,35,23,1,2,2,3,329,11,0,109.66666666666667
1688,61,0,50,6,2,3,3,3,787,16,0,262.3333333333333
1689,65,1,52,11,6,10,3,1,887,1,0,887.0
1690,65,0,54,13,8,28,1,1,760,30,1,760.0
1691,22,0,17,8,1,4,2,12,658,16,0,54.833333333333336
1692,33,1,34,28,9,19,2,12,930,19,1,77.5
1693,23,0,18,18,6,11,3,3,317,10,0,105.66666666666667
1694,47,0,17,29,5,21,1,3,207,5,1,69.0
1695,36,0,9,6,5,26,2,3,893,11,0,297.6666666666667
1696,54,1,49,14,10,23,2,3,935,17,1,311.6666666666667
1697,47,0,46,25,0,12,3,3,283,23,0,94.33333333333333
1698,46,1,56,13,1,22,2,1,686,30,0,686.0
1699,48,0,3,17,8,6,3,12,805,19,0,67.08333333333333
1700,32,0,55,5,2,0,3,1,115,2,0,115.0
1701,46,0,18,12,2,5,2,3,929,20,0,309.6666666666667
1702,57,0,19,11,9,7,3,3,339,12,0,113.0
1703,20,1,23,17,1,12,1,1,436,3,0,436.0
1704,60,1,26,8,5,2,3,3,854,28,0,284.6666666666667
1705,48,0,5,28,0,29,1,1,215,14,1,215.0
1706,18,0,20,26,6,7,3,1,117,15,0,117.0
1707,49,0,16,2,2,15,3,3,667,6,0,222.33333333333334
1708,41,1,48,9,7,28,2,1,926,12,1,926.0
1709,51,0,56,18,10,25,1,12,663,20,1,55.25
1710,56,0,4,26,8,13,1,12,178,16,0,14.833333333333334
1711,59,0,26,3,6,27,2,12,121,27,1,10.083333333333334
1712,43,1,14,28,1,19,3,12,823,18,0,68.58333333333333
1713,48,1,58,12,3,29,2,12,141,4,0,11.75
1714,56,1,18,16,6,24,3,12,817,1,0,68.08333333333333
1715,61,1,25,9,10,29,2,1,615,12,1,615.0
1716,37,1,59,5,5,18,1,12,876,30,1,73.0
1717,52,0,59,27,7,25,2,3,801,5,1,267.0
1718,64,1,2,23,9,18,3,3,965,19,0,321.6666666666667
1719,43,1,7,26,5,30,2,12,942,12,0,78.5
1720,44,0,46,26,9,30,3,12,721,3,1,60.083333333333336
1721,54,1,20,18,10,26,2,1,260,18,0,260.0
1722,31,1,20,17,6,1,2,1,596,7,0,596.0
1723,38,0,6,27,2,16,2,3,285,11,0,95.0
1724,31,1,14,27,6,2,2,1,120,27,0,120.0
1725,65,0,17,6,10,30,2,1,451,10,1,451.0
1726,62,1,29,25,0,7,3,12,565,20,0,47.083333333333336
1727,20,1,55,17,9,8,2,3,341,13,0,113.66666666666667
1728,55,1,52,7,3,13,1,1,943,11,0,943.0
1729,31,0,3,22,8,28,1,1,845,27,1,845.0
1730,52,1,7,11,7,11,1,3,512,3,0,170.66666666666666
1731,40,0,15,14,4,10,1,12,804,29,0,67.0
1732,60,0,15,25,7,24,3,1,782,1,1,782.0
1733,45,1,3,13,5,28,1,1,689,21,0,689.0
1734,65,0,47,25,8,14,1,3,935,13,0,311.6666666666667
1735,18,1,56,25,2,25,1,3,142,25,0,47.333333333333336
1736,60,0,34,30,0,13,1,12,720,28,0,60.0
1737,39,1,7,1,0,27,1,1,734,14,0,734.0
1738,30,0,58,23,3,20,1,3,103,15,0,34.333333333333336
1739,62,1,1,6,2,18,3,12,324,29,0,27.0
1740,52,1,17,7,2,7,3,12,501,23,0,41.75
1741,59,0,59,9,0,12,2,12,255,17,0,21.25
1742,21,1,51,26,10,22,3,3,868,17,1,289.3333333333333
1743,46,0,37,10,1,6,3,1,876,23,0,876.0
1744,59,0,13,11,4,1,2,1,489,25,0,489.0
1745,27,0,38,25,3,17,2,12,731,28,0,60.916666666666664
1746,64,0,32,10,7,21,2,3,338,15,1,112.66666666666667
1747,60,0,4,16,7,19,3,1,390,15,0,390.0
1748,50,1,17,25,2,6,2,3,849,22,0,283.0
1749,44,0,51,25,6,17,2,3,849,13,1,283.0
1750,50,0,32,17,3,25,3,1,727,21,1,727.0
1751,53,1,44,17,0,1,3,1,698,28,0,698.0
1752,60,1,51,12,3,21,3,3,678,3,0,226.0
1753,52,0,21,24,6,15,3,12,869,12,0,72.41666666666667
1754,58,1,58,20,0,20,2,12,518,12,0,43.166666666666664
1755,44,0,30,13,10,11,3,3,568,1,0,189.33333333333334
1756,58,0,31,15,0,5,3,3,981,18,0,327.0
1757,49,1,22,1,10,19,3,3,764,30,0,254.66666666666666
1758,24,1,22,13,0,16,3,3,850,21,0,283.3333333333333
1759,37,0,43,14,1,14,3,1,998,22,0,998.0
1760,59,1,2,24,10,11,3,12,130,5,0,10.833333333333334
1761,29,0,25,7,2,3,3,1,850,1,0,850.0
1762,25,1,59,23,10,12,1,3,509,3,0,169.66666666666666
1763,44,1,16,2,4,30,1,12,115,27,1,9.583333333333334
1764,58,1,54,22,10,14,2,12,660,17,0,55.0
1765,27,0,27,8,1,5,3,12,918,22,0,76.5
1766,51,1,39,12,2,14,3,3,378,12,0,126.0
1767,35,1,3,16,4,28,2,1,440,29,0,440.0
1768,30,0,30,19,6,16,3,12,937,24,1,78.08333333333333
1769,36,0,18,25,4,5,1,3,935,12,0,311.6666666666667
1770,27,1,2,18,8,2,1,1,738,4,0,738.0
1771,38,1,33,29,6,0,2,1,741,17,0,741.0
1772,27,0,56,16,2,8,2,1,822,20,0,822.0
1773,62,0,39,8,7,18,2,1,693,18,1,693.0
1774,49,1,35,26,8,23,2,12,248,28,1,20.666666666666668
1775,38,1,34,17,8,29,1,12,124,14,1,10.333333333333334
1776,61,0,20,5,7,3,2,12,932,13,1,77.66666666666667
1777,61,0,48,2,8,15,1,1,846,19,1,846.0
1778,41,0,28,9,3,7,3,3,574,20,0,191.33333333333334
1779,18,1,34,18,0,11,1,3,964,10,0,321.3333333333333
1780,62,0,50,6,0,1,3,1,640,19,0,640.0
1781,19,0,26,29,6,0,1,1,149,9,0,149.0
1782,21,1,39,20,2,15,2,3,449,23,0,149.66666666666666
1783,59,1,13,22,3,5,1,3,357,9,0,119.0
1784,29,1,12,14,0,8,1,12,389,30,0,32.416666666666664
1785,30,0,54,22,4,25,3,3,551,24,0,183.66666666666666
1786,47,1,57,10,7,10,3,12,103,11,0,8.583333333333334
1787,21,0,40,1,10,19,2,12,978,10,1,81.5
1788,26,1,54,21,8,8,2,3,625,6,0,208.33333333333334
1789,47,1,3,1,8,30,3,12,755,25,1,62.916666666666664
1790,42,1,27,30,3,10,2,12,451,30,0,37.583333333333336
1791,35,1,16,2,6,4,3,1,186,2,0,186.0
1792,61,1,28,1,0,17,3,12,679,16,0,56.583333333333336
1793,53,1,38,24,0,8,3,3,821,18,0,273.6666666666667
1794,43,0,22,8,1,23,1,1,190,23,1,190.0
1795,36,0,2,22,10,24,1,1,671,26,1,671.0
1796,30,0,47,16,8,11,1,3,604,2,0,201.33333333333334
1797,46,0,50,21,3,23,2,3,774,10,0,258.0
1798,42,0,7,2,3,28,2,12,716,27,1,59.666666666666664
1799,49,1,8,26,6,19,3,12,805,28,0,67.08333333333333
1800,44,1,47,19,7,2,2,12,630,25,0,52.5
1801,52,1,48,8,0,5,2,3,681,3,0,227.0
1802,35,0,29,18,5,21,3,12,467,22,1,38.916666666666664
1803,40,0,26,18,9,15,2,12,250,6,0,20.833333333333332
1804,33,1,24,21,10,24,3,1,120,5,1,120.0
1805,26,1,53,30,7,20,2,1,746,11,1,746.0
1806,41,0,15,10,9,25,2,12,470,10,1,39.166666666666664
1807,23,1,27,1,4,4,1,12,162,18,1,13.5
1808,38,0,34,25,2,25,2,1,652,9,1,652.0
1809,54,0,7,7,3,7,1,3,728,13,0,242.66666666666666
1810,57,1,27,17,7,30,3,3,108,19,1,36.0
1811,21,0,32,3,4,11,1,1,449,17,0,449.0
1812,61,1,42,2,7,4,3,12,520,6,1,43.333333333333336
1813,22,0,9,24,1,21,3,3,590,13,0,196.66666666666666
1814,48,1,20,4,4,9,3,12,884,30,0,73.66666666666667
1815,53,1,59,10,9,22,3,3,207,25,1,69.0
1816,41,1,39,9,4,26,2,3,233,22,0,77.66666666666667
1817,42,1,9,28,10,5,1,12,544,15,0,45.333333333333336
1818,54,1,9,16,4,16,1,12,929,9,0,77.41666666666667
1819,45,1,12,19,2,19,1,3,739,23,0,246.33333333333334
1820,18,1,12,2,7,22,2,1,862,2,0,862.0
1821,22,1,40,3,10,9,2,1,378,14,0,378.0
1822,42,0,12,14,1,19,1,1,597,10,0,597.0
1823,35,1,58,22,8,19,2,1,316,13,1,316.0
1824,36,1,7,5,5,28,3,12,919,4,0,76.58333333333333
1825,38,1,17,30,2,29,3,1,238,24,0,238.0
1826,23,0,2,4,1,27,1,3,419,12,1,139.66666666666666
1827,57,0,55,24,5,29,3,1,189,15,1,189.0
1828,56,1,6,27,0,30,1,3,580,6,0,193.33333333333334
1829,39,0,15,4,0,3,3,12,230,9,0,19.166666666666668
1830,56,0,12,26,8,5,2,12,753,11,0,62.75
1831,22,1,57,23,6,23,3,3,252,1,1,84.0
1832,47,0,18,3,0,2,1,12,784,20,0,65.33333333333333
1833,51,0,49,11,7,13,1,12,884,28,0,73.66666666666667
1834,45,1,59,27,9,29,1,12,513,8,1,42.75
1835,44,0,25,13,5,26,2,12,207,30,1,17.25
1836,64,1,36,10,4,22,1,1,442,17,0,442.0
1837,32,0,6,11,0,13,1,1,958,2,0,958.0
1838,18,1,49,7,7,25,1,12,172,12,1,14.333333333333334
1839,62,0,35,21,0,24,2,12,971,19,0,80.91666666666667
1840,42,1,32,3,1,4,2,3,996,3,0,332.0
1841,33,1,18,27,10,30,1,1,971,18,0,971.0
1842,43,1,20,20,4,9,3,1,241,4,0,241.0
1843,47,0,8,1,4,5,3,1,210,23,0,210.0
1844,56,1,15,25,0,4,2,1,832,18,0,832.0
1845,19,1,31,29,8,8,1,1,187,24,0,187.0
1846,55,1,12,7,9,14,1,1,101,16,0,101.0
1847,50,0,50,24,2,13,1,3,420,13,0,140.0
1848,35,0,32,6,8,11,2,12,581,27,0,48.416666666666664
1849,40,1,56,6,5,27,2,3,517,16,1,172.33333333333334
1850,31,0,13,21,4,3,2,3,952,24,0,317.3333333333333
1851,60,0,29,14,3,25,1,12,796,16,0,66.33333333333333
1852,47,1,9,14,9,28,3,12,794,6,0,66.16666666666667
1853,36,1,11,20,8,2,2,3,533,25,0,177.66666666666666
1854,22,0,29,24,9,19,1,12,826,18,1,68.83333333333333
1855,39,1,55,13,7,11,2,1,419,17,0,419.0
1856,60,0,26,15,5,14,2,3,554,3,0,184.66666666666666
1857,61,1,40,10,2,17,1,1,225,24,0,225.0
1858,21,0,19,20,8,24,1,1,494,9,1,494.0
1859,65,0,10,26,2,20,3,1,758,5,0,758.0
1860,41,1,56,20,7,16,1,3,420,21,1,140.0
1861,58,0,5,20,9,24,1,1,879,20,1,879.0
1862,36,0,14,24,3,7,3,12,995,28,0,82.91666666666667
1863,59,1,41,19,4,14,2,12,277,30,0,23.083333333333332
1864,46,0,27,1,3,8,2,12,913,27,0,76.08333333333333
1865,27,0,3,28,4,21,2,3,1000,11,0,333.3333333333333
1866,18,1,29,10,4,4,3,3,506,17,0,168.66666666666666
1867,34,1,27,2,7,17,1,1,660,10,1,660.0
1868,60,0,49,27,0,28,1,3,288,28,1,96.0
1869,37,1,48,2,7,25,2,1,703,24,1,703.0
1870,51,0,59,16,9,11,2,12,621,1,0,51.75
1871,65,1,57,11,5,5,1,1,971,9,0,971.0
1872,50,1,28,24,6,22,2,1,487,14,1,487.0
1873,35,0,39,16,10,25,2,3,105,27,1,35.0
1874,31,0,50,12,6,4,1,1,591,30,0,591.0
1875,56,1,26,13,4,8,1,3,334,26,0,111.33333333333333
1876,65,0,24,12,5,5,3,3,136,19,0,45.333333333333336
1877,42,0,26,21,0,1,3,1,470,19,0,470.0
1878,39,0,2,6,9,0,3,1,481,13,0,481.0
1879,44,0,51,18,2,4,3,3,804,27,0,268.0
1880,52,0,52,17,10,19,1,12,653,5,1,54.416666666666664
1881,28,0,38,21,3,18,1,12,909,17,0,75.75
1882,22,1,55,20,10,27,1,3,143,15,1,47.666666666666664
1883,37,0,18,23,0,11,3,12,855,1,0,71.25
1884,42,0,2,20,9,22,2,1,990,5,1,990.0
1885,37,0,16,2,9,21,2,1,411,26,1,411.0
1886,49,1,48,27,0,10,3,1,768,21,0,768.0
1887,43,0,28,7,10,18,2,12,126,17,1,10.5
1888,51,0,58,7,4,22,3,3,528,29,0,176.0
1889,61,0,41,23,0,15,2,12,811,9,0,67.58333333333333
1890,53,1,30,21,4,13,2,1,183,7,0,183.0
1891,62,0,38,27,9,7,3,12,920,30,0,76.66666666666667
1892,63,0,54,11,10,10,3,3,625,26,0,208.33333333333334
1893,33,0,49,24,7,1,2,1,704,13,0,704.0
1894,33,1,53,27,3,27,2,12,805,26,0,67.08333333333333
1895,23,0,44,24,9,28,3,1,174,14,1,174.0
1896,22,1,27,8,9,15,1,1,166,21,0,166.0
1897,52,0,57,11,0,25,2,1,865,21,1,865.0
1898,40,0,49,3,4,0,1,3,825,17,0,275.0
1899,25,0,58,21,7,15,1,3,387,29,0,129.0
1900,63,0,55,15,6,20,1,12,130,9,1,10.833333333333334
1901,47,1,60,16,5,14,3,3,894,6,0,298.0
1902,62,0,28,30,2,12,2,3,761,30,0,253.66666666666666
1903,21,1,46,7,5,17,2,3,470,29,1,156.66666666666666
1904,35,0,38,20,9,1,1,12,708,23,0,59.0
1905,61,1,53,1,3,2,3,3,467,9,0,155.66666666666666
1906,45,1,25,16,5,20,2,12,787,13,1,65.58333333333333
1907,20,0,31,22,6,8,3,12,874,28,0,72.83333333333333
1908,25,1,37,30,4,15,2,3,159,20,0,53.0
1909,25,0,40,27,3,11,3,3,629,26,0,209.66666666666666
1910,34,1,46,7,6,5,1,3,447,24,0,149.0
1911,21,0,2,7,8,26,2,12,860,13,0,71.66666666666667
1912,55,1,49,1,7,25,2,3,413,24,1,137.66666666666666
1913,25,1,50,3,1,4,3,12,987,12,0,82.25
1914,53,1,7,17,8,20,3,12,998,13,0,83.16666666666667
1915,34,0,17,27,4,3,3,3,199,13,0,66.33333333333333
1916,63,1,44,21,10,23,2,12,230,12,1,19.166666666666668
1917,19,1,37,27,1,13,1,12,631,3,0,52.583333333333336
1918,43,1,31,13,1,6,3,1,845,21,0,845.0
1919,26,0,24,30,8,2,3,12,389,19,0,32.416666666666664
1920,43,1,21,22,5,8,3,12,596,10,0,49.666666666666664
1921,61,1,50,3,4,6,3,3,476,27,1,158.66666666666666
1922,63,1,25,29,6,16,3,12,950,28,1,79.16666666666667
1923,19,0,40,16,3,29,3,1,970,23,1,970.0
1924,64,1,21,11,1,15,3,3,659,20,0,219.66666666666666
1925,29,1,23,27,0,23,2,12,345,7,0,28.75
1926,58,0,10,11,2,19,3,12,996,22,0,83.0
1927,18,0,59,12,8,16,2,3,290,16,1,96.66666666666667
1928,42,0,14,14,1,19,2,3,982,1,0,327.3333333333333
1929,51,1,10,16,1,12,2,3,816,21,0,272.0
1930,47,1,26,17,9,28,1,3,612,17,1,204.0
1931,59,0,24,27,2,2,3,3,308,3,0,102.66666666666667
1932,65,0,10,18,4,24,1,12,753,2,0,62.75
1933,58,1,7,5,5,9,1,1,287,16,1,287.0
1934,28,0,6,10,0,18,1,3,454,9,0,151.33333333333334
1935,36,0,1,17,10,10,2,3,535,3,0,178.33333333333334
1936,25,1,34,23,2,22,3,3,284,15,0,94.66666666666667
1937,49,1,54,25,5,26,2,12,819,14,1,68.25
1938,18,1,23,27,10,0,2,1,310,14,0,310.0
1939,61,0,11,1,4,4,1,3,746,17,1,248.66666666666666
1940,55,0,17,19,9,26,3,3,558,9,0,186.0
1941,20,1,11,5,0,4,1,3,743,11,0,247.66666666666666
1942,61,1,12,10,7,28,1,3,487,22,0,162.33333333333334
1943,57,1,37,5,2,13,2,12,912,10,0,76.0
1944,36,0,19,29,4,12,3,1,475,21,0,475.0
1945,63,1,47,13,0,3,3,1,847,4,0,847.0
1946,18,1,44,7,7,24,2,12,966,3,1,80.5
1947,43,0,31,14,3,24,3,3,949,14,0,316.3333333333333
1948,40,1,56,16,9,23,3,3,658,5,1,219.33333333333334
1949,47,1,29,21,1,16,1,3,664,10,0,221.33333333333334
1950,55,1,28,22,3,30,2,12,814,18,0,67.83333333333333
1951,44,0,46,18,3,12,3,1,682,30,0,682.0
1952,50,1,34,10,1,16,1,1,586,28,0,586.0
1953,20,0,11,11,3,25,2,12,351,22,1,29.25
1954,49,0,42,23,7,19,2,1,261,10,1,261.0
1955,49,0,44,21,9,6,3,12,561,27,0,46.75
1956,35,0,40,8,3,11,1,3,937,26,0,312.3333333333333
1957,39,0,32,24,5,20,2,3,136,6,1,45.333333333333336
1958,25,1,47,12,1,4,3,12,903,20,0,75.25
1959,40,0,9,5,3,12,3,12,477,12,0,39.75
1960,36,0,29,30,2,7,2,1,686,13,0,686.0
1961,41,1,35,6,2,18,2,3,404,18,0,134.66666666666666
1962,21,1,47,5,6,8,1,1,190,3,0,190.0
1963,45,0,30,17,8,1,2,3,348,7,0,116.0
1964,64,0,23,22,5,18,2,12,716,11,0,59.666666666666664
1965,62,0,45,13,0,1,1,3,235,4,0,78.33333333333333
1966,43,0,11,10,5,5,2,1,688,20,0,688.0
1967,64,1,42,16,10,14,1,1,815,15,0,815.0
1968,56,0,21,25,7,13,3,3,559,7,0,186.33333333333334
1969,40,1,53,16,8,8,2,3,976,18,0,325.3333333333333
1970,61,0,37,7,8,13,1,1,516,25,0,516.0
1971,43,1,5,7,8,16,1,3,791,6,0,263.6666666666667
1972,39,1,37,28,2,2,2,3,135,28,0,45.0
1973,29,0,59,11,0,20,1,3,891,22,0,297.0
1974,55,0,32,8,0,18,3,3,785,5,0,261.6666666666667
1975,41,0,16,22,0,15,3,3,168,17,0,56.0
1976,34,0,59,3,2,5,2,3,890,25,0,296.6666666666667
1977,58,0,7,13,10,9,1,12,148,12,0,12.333333333333334
1978,26,0,29,5,8,16,1,12,463,22,1,38.583333333333336
1979,49,1,56,11,7,3,1,12,605,8,0,50.416666666666664
1980,21,0,45,18,0,9,2,1,251,29,0,251.0
